sentence1,sentence2,label,p,pred
"lexical = 60, order = 60 And he continued his reverie. Never had things appeared to him with such total clarity. Everything now seemed easy, so strong did he feel. Since Albine was waiting for him, he would go and join her. That was only natural. In the morning he had married big Fortuné and Rosalie. The Church did not forbid marriage. He could see them again, smiling at each other, nudging each other, even as his hands were blessing them. Then in the evening he had been shown their bed. Every one of the words he had spoken to them now burst loudly upon his ears. He had told Fortuné that God was sending him a companion, because he did not want man to live alone. He had told Rosalie that she must bind herself to her husband, never leave him, and be his faithful servant. But he had said all those things also for himself and Albine. Was she not also his companion, his faithful servant, the one sent to him by God so that his virility should not wither away in solitude? Besides they were already bound together. He remained surprised that he had not understood that immediately, and not gone away with her, as duty demanded he should. But it was decided now, he would rejoin her on the morrow. <sent> He could do anything, he was the master, no one would tell him anything. If we looked at him, he would, with a gesture, lower all heads. The gold was rising again, streaming through his fingers. He was entering a bath of gold. He would call her his wife. In half an hour he would be with her. He would cross the village, he would take the hillside path; it was by far the shortest. They would be very happy. Then he would live with Albine. </sent> The sacred vessels he carried off for use in his household, which would be very grand, and people would be paid with bits of chalice that he fairly easily twisted off with his fingers. He hung over his marriage bed the curtains of cloth of gold from the altar. For jewels, he gave his wife the gold hearts, the gold chaplets, and the gold crosses hanging round the neck of the Virgin and the saints. The church itself, if he added one more floor, could serve as their palace. God would have no objections, since loving was allowed. Anyway, what did God matter! Wasn’t it now he himself who was God, with his feet of gold that the crowd came and kissed, his feet that worked miracles?","Like every man whose natural abilities stimulate an aristocratic interest in his ancestry, he was accustomed to think of his forbears in connexion with the accomplishments and successes of his life, to assure himself of their approval, their satisfaction, their undeniable respect. He thought of them now, entangled as he was in such an illicit experience, caught in such exotic transgressions. He thought of their characteristic rigidity of principle, their scrupulous masculinity—and he smiled dejectedly. What would they say?",0,0.9953181,1
"lexical = 40, order = 40 With M. Gillenormand pain was translated into anger; he was furious at being desperate. He had all the prejudices and took all the licenses. One of the things of which he composed his external relief and his inner satisfaction was, as we have just indicated, to have remained gallant green, and to pass energetically for such. He called it having “royal renown”. Royal renown sometimes brought him singular windfalls. One day they brought to his house in a hamper, like an oyster bed, a fat new-born boy, crying the devil and duly wrapped in swaddling clothes, which a servant, who had been chased out six months previously, attributed to him. M. Gillenormand was then perfectly eighty-four years old. Indignation and clamor in the entourage. And who was this cheeky bitch hoping to make believe that? What audacity ! what abominable calumny! M. Gillenormand was not angry. He looked at the jersey with the amiable smile of a slander flattered fellow, and said to the crowd: ""Well, what? What is that ? what is it ? What's the matter ? you marvel beautifully, and, in truth, like no ignorant people. Monsieur le Duc d'Angoulême, bastard of His Majesty Charles IX, married at the age of eighty-five to a peronal of fifteen; Monsieur Virginal, Marquis d'Alluye, brother of Cardinal de Sourdis, Archbishop of Bordeaux, had at the age of eighty-three from a chambermaid of Madame President Jacquin a son, a true son of love, who was a Knight of Malta and epee state adviser; one of the great men of this century, Abbé Tabaraud, is the son of a man of eighty-seven. These things are nothing out of the ordinary. And so the Bible! With that, I declare that this little gentleman is not mine. Let us take care of it. It's not his fault. — The process was debonair. The creature, that one named Magnon, sent him a second shipment the following year. He was still a boy. For once M. Gillenormand capitulated. He handed over the two brats to the mother, pledging to pay for their upkeep eighty francs a month, on condition that the said mother would not do so again. He added: “I hear the mother treats them well. I will go see them from time to time. Which he did. He had had a priest brother, who had been rector of the Academy of Poitiers for thirty-three years, and had died at the age of seventy-nine. I lost him young, he said. This brother, of whom little memory remains, was a peaceful miser, who, being a priest, believed himself obliged to give alms to the poor he met, but he never gave them anything but monnerons or demonetized pennies, thus finding a way to go to hell by the way of paradise. As for M. Gillenormand elder, he did not haggle over alms and gave willingly and nobly. He was benevolent, abrupt, charitable, and if he had been rich, his bent would have been magnificent. He wanted everything about him to be done grandly, even the cheatings. One day, in an estate, having been robbed by a businessman in a gross and conspicuous manner, he uttered this solemn exclamation: ―“Fi! it's badly done! I'm really ashamed of this nonsense. Everything has degenerated in this century, even the rascals. Morbleu! <sent> I’ve been robbed like a babe in the woods, in a shabby way. This is no way to rob a man of my standing. </sent> Sylvæ sint consul dignæ! “He had, as we have said, two wives; of the first a girl who had remained a girl, and of the second another girl, who died around the age of thirty, who had married for love or by chance or otherwise a soldier of fortune who had served in the armies of the republic and of the empire, had had the cross at Austerlitz and had been made a colonel at Waterloo. It's the shame of my family, said the old bourgeois. He was taking strong tobacco and had a particular grace in crumpling his lace jabot with the back of his hand. He believed very little in God.","that's not the way to rob a man like me. I am robbed as in a wood, but badly robbed.",1,0.113579586,0
"lexical = 40, order = 40 Everything is over! My lot is cast; I don’t know what it will be, but I am resigned to God’s will. <sent> To-morrow we set off. I say good-bye to you for the last time, my precious one, my friend, my benefactor, my own! Don’t grieve for me, live happily, think of me, and may God’s blessing descend on us! I shall often remember you in my thoughts, in my prayers. So this time is over! I bring to my new life little consolation from the memories of the past; the more precious will be my memory of you, the more precious will your memory be to my heart. You are my one friend; you are the only one there who loved me. You know I have seen it all, I know how you love me! You were happy in a smile from me and a few words from my pen. Now you will have to get used to being without me. </sent> How will you do, left alone here? To whom am I leaving you my kind, precious, only friend! I leave you the book, the embroidery frame, the unfinished letter; when you look at those first words, you must read in your thoughts all that you would like to hear or read from me, all that I should have written to you; and what I could not write now! Think of your poor Varinka who loves you so truly. All your letters are at Fedora’s in the top drawer of a chest. You write that you are ill and Mr. Bykov will not let me go out anywhere to-day. I will write to you, my friend, I promise; but, God alone knows what may happen. And so we are saying good-bye now for ever, my friend, my darling, my own, for ever.... Oh, if only I could embrace you now! Good-bye, my dear; good-bye, good-bye. Live happily, keep well. My prayers will be always for you. Oh! how sad I am, how weighed down in my heart. Mr. Bykov is calling me. Your ever loving","“Madame la Comtesse, The Christian feelings that fill your heart have given me what is, I feel, the unforgivable boldness to write you. I am unhappy over the separation from my son. I beg your permission to see him once before my departure. Forgive me for reminding you of myself. I am turning to you rather than to Alexei Alexandrovich only because I do not want to make this magnanimous man suffer at the mention of myself. Knowing your friendship for him, I know you will understand me. Will you send Seryozha to see me, or shall I come to the house at a specific, appointed hour, or will you let me know when and where I might see him outside the house? I do not contemplate a refusal, knowing the magnanimity of the person on whom it depends. You cannot imagine the craving I feel to see him and so cannot imagine the gratitude your help will arouse in me.",0,0.9952448,1
"lexical = 60, order = 40 This orderly depiction amazed K. at first, but then he said just as quietly as the painter: ""I think you're contradicting yourself."" ""How?"" the painter asked patiently, leaning back and smiling. This smile made K. feel as if he were about to discover contradictions not in the painter's words but in the court proceedings themselves. But he did not back down and said: 'You used to say that the court is inaccessible to evidence, later you reduced this to the public court, and now you even say that the innocent man needs no help before the court . Therein lies a contradiction. Furthermore, you have previously said that judges can be personally influenced, but now you deny that actual acquittal, as you call it, can ever be achieved through personal influence. Therein lies the second contradiction.' ' These contradictions are easy to clear up,' said the painter. ' We're talking about two different things here, what's in the law and what I've personally experienced, don't mix that up. The law, of course I haven't read it, says on the one hand that the innocent person will be acquitted, but on the other hand it doesn't say that the judges can be influenced. But now I've experienced just the opposite of that. I don't know of any real acquittal, but of many influences. It is of course possible that in all the cases known to me there was no innocence. But isn't that unlikely? In so many cases not a single innocence? Even as a child I listened closely to my father when he talked about trials at home, the judges who came to his studio also talked about the court, in our circles we talk about nothing else; As soon as I got the opportunity to go to court myself, I always took advantage of it, I have heard innumerable trials at important stages and followed them as far as they are visible, and - I must admit - not experienced a single real acquittal."" ""So not a single acquittal,"" said K., as if he were talking to himself and his hopes. “But that confirms the opinion I already have of the court. So it's useless from this side, too. A single hangman could take the place of the whole court."" ""You mustn't generalize,"" said the dissatisfied painter, ""I was only speaking of my experiences."" ""That's enough,"" said K., ""or are you assuming acquittals heard earlier?"" ""Such acquittals,"" replied the painter, ""are said to have existed. It's just very difficult to determine. The final decisions of the court are not published, they are not even available to the judges, as a result only legends have survived about old court cases. However, the majority of these even contain real acquittals, one can believe them, but they are not verifiable. Nevertheless, you don't have to neglect them entirely, they certainly contain a certain truth, and they're also very beautiful, I've painted a few pictures myself that have such legends as their content."" ""Legends alone don't change my opinion,"" said K., ""I suppose one can't invoke these legends in court either? "" The painter laughed. "" No, you can't,"" he said. ""Then it's useless to talk about it,"" said K., wanting to accept all of the painter's opinions for the time being, even if he considered them improbable and they contradicted other reports. He didn't have the time now to check the truth of everything the painter said, or even to refute it; it would be the utmost if he could persuade the painter to agree with him in any way, even if it wasn't decisive to help. That's why he said: ""Let's disregard the actual acquittal, but you mentioned two other possibilities. "" It can be about that alone,” said the painter. ' But don't you want to take off your coat before we talk about it? You must be hot.' ' Yes,' said K., who had previously paid no attention to anything but the painter's explanations, but now that he had been reminded of the heat, profuse perspiration broke out on his forehead. ""It's almost unbearable."" The painter nodded as if he understood K.'s discomfort very well. ""Couldn't you open the window? "" asked K. ""No,"" said the painter. ' It's just a fixed pane of glass, you can't open it.' K. now realized that he had been hoping all along that the painter or he would suddenly go to the window and tear it open. He was prepared to breathe in even the mist with his mouth open. The feeling of being completely cut off from the air here made him dizzy. He slapped his hand lightly on the quilt beside him and said in a weak voice, ""That's uncomfortable and unhealthy."" , even though it's just a single pane, heat is retained here better than through a double pane. But if I want to ventilate, which isn't very necessary because air gets in everywhere through the cracks in the beams, I can open one of my doors or even both.' K., somewhat comforted by this explanation, looked around to find the second door. The painter noticed that and said: ""It's behind you, I had to move it with the bed."" Only then did K. see the small door in the wall. "" Everything here is far too small for a studio,"" said the painter, as if he wanted to forestall a reprimand from K. ' I had to settle in as best I could. The bed in front of the door is of course in a very bad place. For example, the judge I'm painting now always comes through the door by the bed, and I also gave him a key from this door so that even if I'm not at home, he can wait for me here in the studio. Now he usually comes early in the morning while I'm still asleep. Of course, it always wakes me up from the deepest sleep when the door next to the bed opens. You would lose all respect for the judges to hear the curses I greet him with when he climbs over my bed early in the morning. I could take the key away from him, but that would only make things worse. All the doors here can be knocked off their hinges with the slightest effort.' Throughout this speech, K. considered taking off his coat, but finally realized that if he didn't, he wouldn't be able to, even here to stay longer, he therefore took off his coat, but laid it over his knees in order to be able to put it on again when the meeting was over. As soon as he took off his skirt, one of the girls called out, ""He's already taken off his skirt!"" and everyone could be heard crowding to the cracks to see the spectacle for themselves. "" The girls think,"" said the painter, ""that I'm going to paint you and that's why you're undressing."" ""So,"" said K., only slightly amused, because he didn't feel much better than before, although he now sat in shirt sleeves. Almost grumpily he asked, ""What did you call the other two possibilities?"" He had already forgotten the expressions. "" The apparent acquittal and the kidnapping,"" said the painter. “It's up to you what you choose from it. Both can be achieved with my help, of course not without effort, the difference in this respect is that the apparent acquittal requires a concentrated, temporary effort, while the delay requires a much lesser but lasting effort. So first the apparent acquittal. If you wish, I will write down a piece of paper confirming your innocence. The text for such a confirmation has been handed down to me by my father and is quite unassailable. With this confirmation, I now make a tour of the judges I know. So I'll start off by presenting the confirmation to the judge I'm painting now, when he comes to the session tonight. I'll show him the certificate, declare your innocence, and vouch for your innocence. But that's not just an external guarantee, it's a real, binding guarantee.' The painter's eyes looked like a reproach that K. wanted to impose such a guarantee on him. ""That would be very friendly,"" said K. ""And the judge would believe you and still not really acquit me?"" ""As I said,"" replied the painter. ' By the way, it's not at all certain that everyone would believe me, some judges will demand, for example, that I take you to him myself. Then you would have to come along. However, in such a case the matter is already half won, especially since I would of course inform you beforehand exactly how you are to behave before the judge in question. It's worse with the judges, who - that will also happen - reject me from the outset. We must do without this, even if I will certainly not fail to try several times, but we are allowed to do so, because individual judges cannot decide the matter here. If I now have a sufficient number of signatures from the judges on this confirmation, I will take this confirmation to the judge who is currently conducting your trial. I may also have his signature, then everything will develop a little more quickly than usual. In general, however, there are not many obstacles at all, it is then the time of the greatest confidence for the accused. It's strange but true, people are more confident at this time than after the acquittal. It doesn't require any special effort now. In the confirmation, the judge has the guarantee of a number of judges, can acquit you without any worries and will undoubtedly do so, after carrying out various formalities, for the benefit of me and other acquaintances. But you're leaving the court and you're free.' ' Then I'm free,' said K. hesitantly. ' Yes,' said the painter, 'but only apparently free or, to put it better, temporarily free. The lowest judges, to whom my acquaintances belong, do not have the right to finally acquit, only the highest court, which is completely inaccessible for you, for me and for all of us, has this right. We don't know what it looks like there and, by the way, we don't want to know either. So our judges do not have the great right to release from the charge, but they do have the right to release from the charge. That is, if you are acquitted in this way, you are absolved of the charge for the moment, but it still looms over you and can take immediate effect as soon as higher orders come. As I am in such good contact with the court, I can also tell you how in the regulations for the court records the difference between real and apparent acquittal shows itself purely externally. In the event of an actual acquittal, the trial files should be completely filed, they disappear entirely from the trial, not only the indictment, but also the trial and even the acquittal are destroyed, everything is destroyed. Unlike the apparent acquittal. No further change has taken place with the act other than the fact that it has been enriched by the confirmation of innocence, the acquittal and the justification for the acquittal. For the rest, however, he remains in the proceedings; he is passed on to the higher courts, as required by the uninterrupted traffic of the court offices, he returns to the lower courts and thus oscillates up and down with larger and smaller fluctuations, with larger and smaller delays. These paths are unpredictable. Seen from the outside, it can sometimes appear that everything is long forgotten, the act is lost and the acquittal is complete. An initiate will not believe this. No act is lost, there is no forgetting in court. One day - nobody expects it - some judge takes the case more carefully in his hands, realizes that the prosecution is still alive in this case, and orders the immediate arrest. I assumed here that a long time passed between the apparent acquittal and the new arrest, that's possible, and I know of such cases, but it's just as possible that the acquitted person comes home from the court and officers are already waiting there, to arrest him again. Then, of course, free life is over.' ' And the trial begins again?' asked K., almost incredulous. ' Indeed,' said the painter, 'the trial begins again, but there is again the possibility, as before, of obtaining an apparent acquittal. You have to gather all your strength again and not surrender.' The painter said the latter, perhaps under the impression that K., who had slumped a little, was making on him. ' But' asked K., as if he wanted to forestall any revelations by the painter, 'isn't it more difficult to obtain a second acquittal than the first one?' Do you mean that the judges will be influenced by the second arrest in their judgment in favor of the accused? That's not the case. The judges already provided for this arrest when they were acquitted. So this fact has little effect. However, for innumerable other reasons, the mood of the judges and their legal assessment of the case may have changed, and the efforts to obtain the second acquittal must therefore be adapted to the changed circumstances and generally be just as vigorous as those prior to the first acquittal.” ""But this second acquittal isn't final,"" said K., turning his head dismissively. “Of course not,” said the painter, “the second acquittal is followed by the third arrest, the third acquittal by the fourth arrest, and so on. That's in the very concept of apparent acquittal.' K. said nothing. ' The apparent acquittal doesn't seem to be to your advantage,' said the painter, 'perhaps deportation would suit you better. Do you want me to explain the essence of kidnapping to you?' K. nodded. The painter had leaned back in his armchair, his nightgown was wide open, he had slipped your hand under it, with which he stroked his chest and sides. ' The procrastination,' said the painter, looking straight ahead for a moment as if he were looking for a completely correct explanation, 'the protraction consists in the fact that the trial is kept at the lowest stage of the trial. In order to achieve this, it is necessary for the accused and the assistant, but especially the assistant, to remain in uninterrupted personal contact with the court. I repeat, this does not require as much effort as obtaining an apparent acquittal, but it does require far greater attention. One must not lose sight of the process, one must go to the judge in question at regular intervals and also on special occasions, and try in every way to keep him friendly; if one does not know the judge personally, one must allow known judges to influence him without giving up direct discussions. If nothing is neglected in this respect, one can assume with sufficient certainty that the trial will not progress beyond its first stage. The trial does not end, but the accused is almost as safe from conviction as if he were free. In contrast to an apparent acquittal, procrastination has the advantage that the future of the accused is less uncertain, he is spared the shock of sudden arrest and need not fear the exertion, perhaps at times when his other circumstances are the least favorable and having to endure the excitement associated with obtaining the apparent acquittal. However, kidnapping has certain disadvantages for the accused that should not be underestimated. I am not thinking here of the fact that the accused is never free here, he is not really that even when he is apparently acquitted. It's another disadvantage. The process cannot stand still without at least apparent reasons for it. Something must therefore happen outwardly in the process. So from time to time different arrangements have to be made, the accused has to be questioned, investigations have to take place and so on. The process must always be turned around in the small circle to which it has been artificially restricted. Of course, this entails certain inconveniences for the accused, but you shouldn't imagine them to be too bad. It's all just superficial, so the interrogations, for example, are very short, if you don't have the time or don't feel like going, you can apologize, you can even give orders to certain judges together for a long time in advance , it's really just a matter of reporting to your judge from time to time since you're a defendant.' Even as he was saying the last few words, K. had slung his coat over his arm and stood up. "" He's getting up!"" someone called immediately outside the door. ""You want to go already?"" asked the painter, who had also gotten up. ' It's certainly the air that drives you from here. It is very embarrassing. I still have a few things to say to you. I had to be very brief. But I hope I made it clear.” “Oh yes,” said K., whose head hurt from the effort he had made to listen. Despite this confirmation, the painter said, summarizing everything again, as if he wanted to give K. some consolation on the way home: ""Both methods have in common that they prevent the accused from being convicted."" ""But they also prevent the actual acquittal,"" said K. quietly, as if he was ashamed to have recognized it. ""You got the gist of it,"" said the painter quickly. K. put his hand on his winter coat, but couldn't even make up his mind to put it on. He would have loved to have packed everything up and gone out into the fresh air with it. The girls couldn't get him to get dressed either, although, prematurely, they called out to each other that he should get dressed. The painter was keen to somehow interpret K.'s mood, so he said: 'You haven't made up your mind about my suggestions. I approve. I would even have advised you not to decide immediately. The advantages and disadvantages are hair-thin. You have to estimate everything carefully. However, one mustn't lose too much time either.' ' I'll be back soon,' said K., who suddenly made up his mind to put on his coat, threw his coat over his shoulder and rushed to the door, behind which the girls were now beginning to scream. K. thought he could see the screaming girls through the door. ' But you have to keep your word,' said the painter, who hadn't followed him, 'or I'll come to the bank to ask myself.' ' Unlock the door,' said K. and pulled on the handle, the the girls, as he noticed from the counter-pressure, were kept outside. ""Do you want to be bothered by the girls? "" asked the painter. ""You'd better use this exit,"" and he pointed to the door behind the bed. K. agreed and jumped back to the bed. But instead of opening the door there, the painter crawled under the bed and asked from below: “Just a moment; Wouldn't you like to see another painting that I could sell you?' K. didn't want to be impolite, the painter had really taken care of him and promised to continue to help him, and as a result of K.'s forgetfulness about the payment for the help, he still hadn't hadn't been spoken to at all, so K. couldn't refuse him now and had the picture shown to him, even though he was trembling with impatience to get out of the studio. The painter pulled out a heap of unframed pictures from under the bed, which were so covered in dust that when the painter tried to blow it away from the top picture, it whirled in front of K.'s eyes for a long time, taking his breath away. "" A heathland,"" said the painter and handed the picture to K.. It represented two feeble trees standing far apart in the dark grass. In the background was a multicolored sunset. "" Nice,"" said K., ""I'll buy it. "" K. had thoughtlessly made such a brief comment, so he was glad when the painter, instead of taking offense, picked up a second picture from the floor. ""Here is a counterpart to this picture,"" said the painter. It might have been intended as a counterpart, but there wasn't the slightest difference from the first picture, here were the trees, here the grass, and there the sunset. But K. didn't care. ""They are beautiful landscapes,"" he said, ""I'll buy both of them and will hang them up in my office."" ""You seem to like the motif,"" said the painter and brought up a third picture I have another similar picture here.' But it wasn't similar, it was exactly the same heathland. The painter made good use of this opportunity to sell old paintings. ""I'll take this one too,"" said K. ""How much do the three paintings cost?"" ""We'll talk about that next,"" said the painter. ' You're in a hurry now and we'll keep in touch. Besides, I'm glad you like the pictures, I'll give you all the pictures I have down here. It's all heath landscapes, I've painted a lot of heath landscapes. Some people reject paintings like this because they're too somber, but others, and you're one of them, just love the sombre.' But K. now had no sense of the beggar painter's professional experience. "" Pack up all the paintings!"" he called, interrupting the painter's speech, ""my servant will come and fetch them tomorrow."" ""It's not necessary,"" said the painter. ""I hope I can get you a porter who will go with you in a moment."" And at last he bent over the bed and unlocked the door. ""Don't be afraid to climb onto the bed,"" said the painter, ""everyone who comes in here does the same. "" K. wouldn't have paid any heed if he hadn't been asked, he had even put one foot in the middle of the duvet, then he saw out through the open door and withdrew his foot again. "" What's that?"" he asked the painter. ""What are you amazed at?"" he asked, amazed in his own right. ' It's the court offices. Didn't you know there are court offices here? Court offices are in almost every attic, why should they be missing here? My studio is also actually one of the court offices, but the court made it available to me.” K. wasn't so shocked that he had found court offices here, he was mainly shocked at himself, at his ignorance of court matters. It seemed to him that a basic rule for the behavior of a defendant was always to be prepared, never to be taken by surprise, not to look to the right unsuspectingly when the judge was standing on his left - and it was precisely this basic rule that he repeatedly broke. In front of him stretched a long corridor, from which blew air that was refreshing compared to the air in the studio. Benches were set up on both sides of the aisle, just like in the waiting room of the office that was responsible for K.. There seemed to be precise regulations for the establishment of chanceries. At the moment there wasn't much party traffic here. A man sat there half lying down, his face buried in his arms on the bench, and seemed to be asleep; another stood in the semidarkness at the end of the aisle. <sent> They had clearly seen that the second door of the studio had been opened and had gone around to impose themselves on him from this side. K. staggered more than he walked, his handkerchief pressed over his mouth. They had nearly reached the exit when the girls stormed in on them, so K. had not been able to avoid them. K. now climbed over the bed, the painter followed him with the pictures. They soon came across a servant of the court—K. was now able to recognise all the servants of the court from the gold buttons they wore on their civilian clothes below the normal buttons—and the painter instructed him to go with K. carrying the pictures. </sent> ""I can't go with you anymore!"" the painter called out laughing under the rush of girls. "" Goodbye! And don't think too long!' K. didn't even look around at him. In the alley he took the first car that came his way. He was anxious to get rid of the servant whose gold button kept catching his eye, though probably no one else noticed. In his readiness to serve, the servant wanted to sit down on the coach box. But K. chased him down. It was long past noon when K. got to the bank. He would have liked to have left the paintings in the carriage, but he feared that at some point he would be forced to show them to the painter. He therefore had them taken to his office and locked them in the bottom drawer of his desk, in order to keep them safe from the looks of the deputy director for at least the next few days.","So that never happened, but it did sometimes happen that the case took a turn where the lawyer could no longer follow it.",0,0.99509466,1
"lexical = 80, order = 20 Come, what do you think of our little plan about your curtain, Varinka? It is delightful, isn’t it? Whether I am sitting at work, or lying down for a nap, or waking up, I know that you are thinking about me over there, you are remembering me and that you are well and cheerf ul. You drop the curtain—it means “Good-bye, Makar Alexyevitch, it’s bedtime!” You draw it up—“Good morning, Makar Alexyevitch, how have you slept or are you quite well, Makar Alexyevitch? As for me, thank God, I am well and all right!” You see, my darling, what a clever idea; there is no need of letters! It’s cunning, isn’t it? <sent> And you know it was my idea. </sent> What do you say to me now, Varvara Alexyevna?","Besides, it’s pleasant from time to time to do oneself justice. Good-bye, my own, my darling, my kind comforter!",0,0.9950177,1
"lexical = 20, order = 60 <sent> it makes the chills run over me when I think of it!” Oh, my stars! “Was there ever such an idea?” said Madame Magloire to herself, as she went backwards and forwards: “to take in a man like that, and to give him a bed beside him; and yet what a blessing it was that he did nothing but steal! </sent>","Monsieur Madeleine’s dead. Père Madeleine! He’s in the coffin. And already lying in his grave. That’s the end of it. Now, is there any sense in such things? Oh, my God! He’s dead! And now what about the little girl, what am I going to do with her? What will the fruit-seller say?",0,0.9950177,1
"lexical = 40, order = 60 They pinched him and mocked him during gymnastics; they pushed him into piles of shoveled snow when he tried to skate; they came storming across the swimming pool toward him, making menacing noises. But the main reason that Hanno avoided, if at all possible, going swimming, or ice-skating, or joining in gymnastics, was the fact that Consul Hagenström’s two sons, who participated in all such activities to great acclaim, had it in for him; and although they lived in his grandmother’s house, they never missed a chance to humiliate and bully him with their greater strength. Hanno did not try to escape—that would have been pointless in any case.","It was to make sure of enjoying all this some day in the future, that the kopecks were saved, and for a time stingily denied himself and to others. When a rich man dashed by him in a light elegant droshky drawn by richly-harnessed trotting horses, he would stand still as though rooted to the spot, and then as though waking from a long sleep, would say: “Why, he was a counting-house clerk and wore his hair cut like a peasant‘s!” And everything suggestive of wealth and prosperity made an impression upon him that he could not himself explain. On leaving school he did not even want to take a holiday, so strong was his desire to set to work at once and get into the service. In spite, however, of his high testimonials, it was with great difficulty that he succeeded in getting a berth in the Palace of Justice; even in the remotest corners powerful patronage is just as necessary! The job he obtained was a wretched one, the salary a miserable thirty or forty roubles a year.",0,0.9949397,1
"lexical = 60, order = 80 He was an eccentric who seldom got to see anyone, and who lived on his small farm away from everyone else, busy raising chickens, dogs and vegetables: a tall man with top-boots, a green frieze jacket, a bald head, an enormous one with a graying beard, a riding crop in his hand, although he didn't own a horse at all, and a monocle tucked under his bushy brow. Apart from him and his son, there was no longer a Count Mölln in the country far and wide. The individual branches of the once rich, powerful and proud family had gradually withered, died and decayed, and only one aunt of little Kai, with whom his father did not correspond, was still alive. <sent> She published novels, written under a bizarre pseudonym, in various family magazines. </sent> - As far as Count Eberhard was concerned, it was remembered that, in order to protect himself from all disturbances through inquiries, offers and begging, he had kept a sign on his low front door for a long time after he had moved into the property in front of the castle gate, which read: ""Count Mölln lives here all by himself, doesn't need anything, doesn't buy anything and has nothing to give away. "" When the sign had had its effect and no one bothered him anymore, he had removed it again.",She published novels in family newspapers under an adventurous pseudonym.,1,0.11397346,0
"lexical = 40, order = 60 I have been living like this for a long time now – about twenty years. I am forty. I once used to work in the government service but I don’t now. I was a bad civil servant. I was rude, and I enjoyed being rude. After all, I didn’t take bribes, so I had to have some compensation. (A poor witticism; but I won’t cross it out. <sent> I wrote it thinking it would come out very witty; but now, seeing for myself that I simply had a vile wish to swagger – I purposely won't cross it out!) He simply refused to submit and kept rattling his sabre disgustingly. But among the fops there was one officer I especially could not stand. I almost always managed. They were timid people for the most part: petitioners, you know. When petitioners would come for information to the desk where I sat – I'd gnash my teeth at them, and felt an inexhaustible delight when I managed to upset someone. I was at war with him over that sabre for a year and a half. </sent> I won in the end. He stopped making a clatter with it. This, however, was when I was still young. But do you know what was the real point of my bad temper? The main point, and the supreme nastiness, lay in the fact that even at my moments of greatest spleen, I was constantly and shamefully aware that not only was I not seething with fury , I was not even angry; I was simply scaring sparrows for my own amusement. I might be foaming at the mouth, but bring me some sort of toy to play with, or a nice sweet cup of tea, and I would calm down and even be stirred to the depths, although I would probably turn on myself afterwards, and suffer from insomnia for months. That was always my way.","So why have such disasters befallen me, in the name of God? After all, you consider me a worthy man, and you are immeasurably better than all of them, little mother. I mean, what is the greatest civic virtue? Yevstafy Ivanovich said the other day in a private conversation I had with him that the most important civic virtue is to know how to make a lot of money. He said, jokingly (I know he was joking), that moral education consists merely in learning how not to be a burden on anyone; and I’m not a burden on anyone! My crust of bread is my own; it’s true that it’s a plain crust of bread, at times even a dry one; but there it is, earned by my labours and consumed lawfully and unexceptionably. Well, what can one do?",0,0.99486035,1
"lexical = 40, order = 40 You said you knew, and now suddenly you know nothing! You say 'very well; let's leave it so.' <sent> he added, noticing the prince’s impatient gesture,“ but I came for my own business and I want to ... explain about this. Well, no, don't be so gullible! Especially if you don't know anything. Perhaps you suspect this? .. Do you know what calculations these two persons, brother and sister, have? Well, well, I’ll leave it ... ” You are gullible because you don't know. </sent> What a nuisance it is that one cannot die without explanations! I have made such a quantity of them already. Do you wish to hear what I have to say?""","And therefore, if I now desire anything, it is only for your benefit. Judge for yourself; you don't trust me, do you? Moreover, you are a man ... a man ... in a word, a clever man, and I relied on you ... and this in the present case, this ... this ...",0,0.99486035,1
